lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
379;40.8786;39.2705;1064.66;49.292;1383.16;8.11959
380;41.0023;40.0297;1064.24;49.3134;1376.73;8.0204
381;41.1344;42.9143;1064.24;49.046;1457.78;7.7772
382;41.2559;42.3722;1064.24;49.194;1448.89;7.86361
383;41.378;37.982;1064.16;49.123;1376.73;8.22413
384;41.5047;41.9375;1064.5;49.0221;1376.73;7.83148
385;41.6322;39.7999;1064.12;49.0833;1382.83;8.11335
386;41.7564;41.0624;1064.31;49.5049;1376.73;7.92072
387;41.8821;41.9688;1064.92;49.0547;1457.71;7.94485
388;42.0077;40.0737;1064.11;49.0831;1376.73;7.88491
389;42.13;39.7024;1064.49;48.924;1376.73;8.09153
390;42.2608;40.5646;1064.55;49.1683;1458.09;8.11206
391;42.3828;40.2465;1064.55;49.146;1376.73;7.90117
392;42.5056;40.4069;1064.55;48.9108;1376.73;8.04371
393;42.6287;40.6024;1063.7;48.8184;1376.73;8.07899
394;42.7522;40.2957;1064.11;48.9175;1376.73;8.07922
395;42.8809;39.9021;1064.32;48.8335;1376.73;7.99154
396;43.0089;41.4658;1064.34;48.6735;1382.85;7.73576
397;43.1384;40.5053;1064.35;48.5801;1457.17;7.8879
398;43.2616;42.7133;1064.35;49.0396;1376.73;7.79608
399;43.3848;41.0045;1064;48.6924;1376.73;8.15276
400;43.5123;38.6609;1064.39;48.7336;1376.73;8.0046
401;43.6377;41.412;1064.65;48.4935;1376.73;7.89311
402;43.7585;42.0144;1064.68;48.5285;1382.83;8.13498
403;43.8834;39.8639;1064.7;48.7646;1376.73;8.03608
404;44.0087;38.5755;1064.71;48.2105;1376.73;8.09663
405;44.1361;40.4916;1064.34;48.2579;1382.83;7.96653
406;44.264;42.9115;1064.71;48.427;1376.73;7.67816
407;44.3886;38.5907;1064.71;48.397;1376.73;8.15017
408;44.5169;43.9018;1064.71;48.3277;1382.83;7.7204
409;44.6441;38.9059;1064.71;48.1648;1376.73;7.8794
410;44.7711;41.7691;1064.3;48.4241;1383.16;7.95345
411;44.8923;41.5558;1064.58;48.2091;1382.83;8.09528
412;45.0142;40.407;1065.71;48.1914;1376.73;8.04477
413;45.1378;38.5748;1066.23;48.2048;1382.83;8.29504
414;45.2609;38.6245;1066.36;48.2504;1376.73;8.05845
415;45.3817;41.9405;1064.76;47.9224;1382.83;8.18263
416;45.5069;39.1899;1064.93;48.1341;1376.73;8.04698
417;45.6345;40.4078;1064.22;47.9467;1383.16;7.96956
418;45.7589;39.9359;1064.58;47.9243;1376.73;7.96108
419;45.8821;39.9667;1064.64;47.7544;1376.73;8.17259
420;46.0043;40.0655;1064.64;47.7055;1376.73;8.00433
421;46.1287;38.1422;1064.69;47.804;1376.73;8.32468
422;46.2512;41.6033;1064.59;48.1464;1376.73;7.93467
423;46.3787;39.0472;1065;47.6427;1382.83;8.23062
424;46.4977;41.5831;1065.01;47.6876;1376.73;7.98698
425;46.6197;41.1102;1065.02;47.603;1454.43;8.09147
426;46.745;39.8253;1065.04;47.7119;1376.73;7.93838
427;46.8695;39.4285;1064.71;47.5366;1454.1;8.48202
428;46.9984;40.2728;1064.89;47.2841;1383.16;7.89617
429;47.1219;41.1278;1065.04;47.2961;1382.83;7.80252
430;47.2471;40.4878;1065.04;47.3045;1382.83;8.03627
431;47.3698;40.5513;1064.71;47.1914;1376.73;8.11254
432;47.4984;43.5777;1064.66;47.1247;1382.83;7.68706
433;47.6248;41.3319;1065.04;47.0046;1382.85;7.96969
434;47.7531;39.328;1065.04;47.456;1376.73;7.97864
435;47.8779;40.6485;1064.99;47.0347;1376.73;7.93218
436;48.0049;40.0356;1064.99;47.0129;1453.49;8.01884
