lp;TimeStamp;CPU FrameTime;RAMUsage;GPU Frame Time;VRAMUsage;FPS
445;225.417;26.8648;1187.95;27.5685;1092.66;10.7539
446;225.498;25.7968;1187.54;27.6211;1073.02;12.3026
447;225.576;25.7798;1187.95;27.8848;987.719;12.2848
448;225.659;24.7029;1187.95;28.0691;1014.19;12.5355
449;225.744;26.7171;1187.95;27.9768;965.031;11.8574
450;225.831;29.3508;1187.95;26.9014;1007.31;10.9477
451;225.913;24.1667;1187.68;26.7888;994.938;12.5946
452;226.007;22.9742;1187.95;26.796;1097.47;11.1805
453;226.094;23.6491;1187.95;26.8388;1010.06;11.1801
454;226.179;26.4067;1187.74;26.6403;1020.38;11.5669
455;226.258;26.059;1187.95;26.7073;1031.42;12.2531
